DayOfYear,MinuteOfDay,Duration
94,1184,0.16
94,1186,0.12
94,1187,0.04
94,1187,0.12
94,1193,0.12
94,1193,0.14
94,1194,0.12
94,1195,0.12
94,1211,0.03
94,1211,0.12
94,1236,0.09
94,1236,0.12
94,1240,0.12
94,1240,0.12
94,1246,0.19
94,1296,0.08
94,1297,0.12
94,1307,0.07
94,1331,0.1
95,204,0.17
95,210,0.12
95,224,0.12
95,249,0.14
95,249,0.12
95,260,0.09
95,260,0.17
95,260,0.12
95,870,0.03
95,870,0.1
95,870,0.04
95,871,0.26
95,872,0.09
95,919,0.13
95,919,0.03
95,944,0.09
95,944,0.03
95,948,0.03
95,949,0.18
95,951,0.03
95,957,0.07
95,961,1.15
95,963,0.06
95,1012,0.12
95,1012,0.12
95,1012,0.16
95,1035,0.13
95,1035,0.28
95,1037,0.22
95,1039,1.18
95,1040,0.17
95,1040,0.09
95,1041,0.32
95,1041,0.32
95,1042,0.07
95,1042,0.18
95,1044,0.46
95,1052,0.12
95,1052,0.12
95,1113,0.05
95,1113,0.03
95,1114,0.4
95,1114,0.05
95,1114,0.01
95,1114,0.13
95,1114,0.05
95,1115,0.13
95,1141,0.12
95,1141,0.04
95,1144,0.14
95,1155,0.32
95,1181,0.11
95,1194,0.11
95,1195,0.22
95,1195,0.02
95,1195,0.06
95,1195,0.2
95,1196,0.23
95,1196,0.04
95,1196,0.02
95,1196,0.09
95,1197,0.21
95,1197,0.35
95,1198,0.27
95,1198,0.17
95,1198,0.17
95,1199,0.42
95,1199,0.12
95,1210,0.21
95,1211,0.12
95,1211,0.12
95,1212,0.12
95,1212,0.15
95,1218,0.1
95,1219,0.18
95,1219,0.2
95,1219,0.18
95,1342,0.2
95,1416,0.09
95,1416,0.12
96,211,0.07
96,880,0.17
96,981,0.0
96,982,0.09
96,983,0.91
96,983,0.09
96,983,0.07
96,988,0.09
96,988,0.12
96,995,0.27
96,995,0.12
96,1221,0.16
96,1365,0.15
96,1367,0.12
96,1367,0.13
96,1367,0.12
96,1367,0.12
96,1367,0.13
96,1434,0.08
97,8,0.16
97,34,0.12
97,245,0.03
97,255,0.13
97,256,0.18
97,830,0.19
97,830,0.21
97,878,0.35
97,879,0.37
97,883,0.28
97,909,0.15
97,909,0.13
97,915,0.12
97,923,0.21
97,923,0.1
97,923,0.06
97,995,0.12
97,997,0.06
97,997,0.1
97,1040,0.06
97,1041,0.04
97,1100,0.2
97,1101,0.14
97,1103,0.11
97,1103,0.01
97,1103,0.01
97,1189,0.11
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1303,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1304,0.12
97,1335,1.13
97,1431,0.07
97,1431,0.12
98,179,0.14
98,203,0.13
98,340,0.12
98,342,0.48
98,344,0.29
98,1038,0.32
98,1040,0.12
98,1187,0.14
98,1190,0.74
99,81,0.13
99,92,0.12
99,92,0.12
99,943,0.2
99,954,0.12
99,954,0.25
99,956,0.12
99,1027,0.2
99,1028,0.12
99,1028,0.14
99,1076,0.14
99,1076,0.12
99,1079,0.14
99,1080,0.12
99,1088,0.12
99,1114,0.12
99,1114,0.04
99,1115,0.15
99,1116,0.13
99,1117,0.1
99,1122,0.04
99,1122,0.1
99,1153,0.15
99,1158,0.12
99,1216,0.12
99,1217,0.01
99,1319,0.17
99,1319,0.14
99,1331,0.67
99,1331,0.12
99,1345,0.1
99,1345,0.12
99,1350,0.12
99,1405,0.14
100,29,0.3
100,34,0.02
100,34,0.11
100,34,0.2
100,35,0.04
100,37,0.26
100,39,0.14
100,61,0.13
100,61,0.12
100,62,0.16
100,62,0.31
100,82,0.07
100,82,0.09
100,82,0.03
100,83,0.15
100,137,0.15
100,137,0.12
100,160,0.16
100,862,0.03
100,863,0.05
100,863,0.12
100,866,0.08
100,882,0.03
100,882,0.12
100,928,0.14
100,928,0.12
100,944,0.12
100,949,0.12
100,952,0.12
100,952,0.12
100,964,0.15
100,982,0.12
100,1184,0.05
100,1184,0.17
100,1219,0.12
100,1225,0.13
100,1225,0.15
100,1227,0.13
101,63,0.14
101,64,0.07
101,65,0.12
101,65,0.12
101,65,0.07
101,65,0.07
101,65,0.17
101,66,0.07
101,66,0.06
101,67,0.09
101,67,0.02
101,69,0.04
101,77,0.06
101,314,0.09
101,361,0.06
101,361,0.08
101,700,0.15
101,700,0.12
101,701,0.44
101,740,0.12
101,792,0.22
101,792,0.12
101,793,0.18
101,794,0.16
101,794,0.21
101,795,0.06
101,796,0.15
101,837,0.16
101,837,0.08
101,841,0.28
101,953,0.23
101,953,0.12
101,955,0.13
101,956,0.29
101,956,0.4
101,964,0.41
101,994,0.2
101,994,0.13
101,1061,0.12
101,1072,0.1
101,1072,0.12
101,1072,0.12
101,1100,0.13
102,7,0.22
102,8,0.16
102,8,0.06
102,42,0.36
102,43,0.19
102,74,0.1
102,201,0.17
102,202,0.12
102,742,0.09
102,754,0.23
102,754,0.08
102,757,0.13
102,771,0.12
102,771,0.07
102,772,0.02
102,773,0.12
102,773,0.12
102,781,0.13
102,786,0.03
102,806,0.04
102,874,0.09
102,874,0.12
102,875,0.07
102,875,0.14
102,910,0.24
102,911,0.06
102,911,0.1
102,911,0.05
102,912,0.2
102,912,0.15
102,914,0.53
102,915,0.12
102,943,0.42
102,944,0.24
102,1095,0.07
102,1100,0.23
102,1111,0.17
102,1115,0.12
102,1115,0.14
102,1126,0.08
102,1134,0.1
102,1153,0.3
102,1154,0.29
102,1160,0.12
102,1164,0.84
102,1165,0.07
102,1166,0.24
102,1166,0.05
102,1166,0.2
102,1171,0.09
102,1171,0.03
102,1171,0.12
102,1179,0.26
102,1192,0.07
102,1192,0.12
102,1218,0.12
102,1259,0.11
102,1267,0.16
102,1298,0.03
102,1298,0.12
102,1299,0.11
102,1410,0.13
102,1412,0.04
102,1412,0.12
102,1413,0.12
102,1413,0.12
102,1438,0.34
102,1438,0.04
103,8,0.14
103,18,0.03
103,18,0.12
103,18,0.45
103,22,0.12
103,22,0.23
103,22,0.12
103,31,0.12
103,44,0.1
103,79,0.14
103,155,0.03
103,222,0.12
103,224,0.09
103,225,0.27
103,228,0.26
103,235,0.12
103,235,0.12
103,235,0.12
103,739,0.17
103,790,0.16
103,848,0.11
103,849,0.08
103,873,0.04
103,876,0.04
103,975,0.13
103,1017,0.17
103,1017,0.01
103,1042,0.09
103,1053,0.11
103,1056,0.29
103,1056,0.12
103,1056,0.26
103,1059,0.36
103,1059,0.1
103,1059,0.06
103,1059,0.17
103,1063,0.19
103,1071,0.17
103,1079,0.12
103,1079,0.28
103,1079,0.29
103,1080,0.17
103,1085,0.12
103,1093,0.16
103,1097,0.07
103,1097,0.18
103,1098,0.31
103,1098,0.12
103,1101,0.12
103,1101,0.12
103,1101,0.14
103,1104,0.12
103,1104,0.12
103,1113,0.37
103,1113,0.06
103,1115,0.2
103,1131,0.12
103,1131,0.12
103,1135,0.2
103,1151,0.12
103,1151,0.12
103,1165,0.12
104,44,0.09
104,199,0.19
104,199,0.12
104,199,0.18
104,213,0.05
104,966,0.19
104,1053,0.13
104,1068,0.17
104,1074,0.15
104,1084,0.12
104,1087,0.13
104,1087,0.12
104,1090,0.12
104,1095,0.12
104,1095,0.12
104,1356,0.12
104,1356,0.03
104,1359,0.11
104,1431,0.13
105,104,0.23
105,111,0.23
105,111,0.12
105,160,0.26
105,215,0.14
105,217,0.21
105,221,0.4
105,221,0.03
105,295,0.09
105,856,0.04
105,889,0.14
105,958,0.22
105,960,0.05
105,963,0.12
105,968,0.13
105,1073,0.13
105,1073,0.12
105,1075,0.12
105,1089,0.11
105,1090,0.36
105,1090,0.23
105,1285,0.11
105,1361,0.16
105,1362,0.12
105,1365,0.14
105,1382,0.33
105,1382,0.24
106,1155,0.12
106,1155,0.01
106,1168,0.12
106,1285,0.12
106,1285,0.12
106,1292,0.15
106,1296,0.12
106,1297,0.16
106,1297,0.12
106,1303,0.12
106,1303,0.13
106,1374,0.33
106,1374,0.12
107,639,0.2
107,639,0.06
107,640,0.03
107,703,0.27
107,703,0.16
107,704,0.12
107,706,0.12
107,706,0.12
107,802,0.1
107,802,0.12
107,915,0.14
107,957,0.32
107,1094,0.12
107,1094,0.08
107,1204,0.1
107,1207,0.17
107,1208,0.35
107,1315,0.1
107,1325,0.12
107,1325,0.12
107,1326,0.14
107,1382,0.15
107,1382,0.11
107,1424,0.14
108,401,0.45
108,445,0.05
108,446,0.56
108,462,0.71
108,462,0.12
108,462,0.31
108,462,0.12
108,563,0.13
108,787,0.24
108,794,0.33
108,794,0.25
108,1114,0.09
108,1115,0.18
108,1116,0.12
108,1117,0.23
108,1117,0.21
108,1118,0.12
108,1122,0.12
108,1122,0.07
108,1123,0.08
108,1123,0.12
108,1124,0.57
108,1126,0.13
108,1126,0.12
108,1131,0.11
108,1134,0.22
108,1134,0.12
108,1134,0.05
108,1134,0.23
108,1135,0.03
108,1135,0.12
108,1135,0.38
108,1147,0.01
108,1154,0.17
108,1159,0.19
108,1167,0.12
108,1169,0.05
108,1169,0.26
108,1230,0.16
109,48,0.22
109,48,0.12
109,48,0.09
109,48,0.12
109,86,0.22
109,86,0.12
109,91,0.02
109,114,0.12
109,481,0.11
109,481,0.06
109,481,0.02
109,482,0.18
109,482,0.18
109,482,0.15
109,483,0.06
109,483,0.18
109,485,0.31
109,485,0.35
109,486,0.15
109,486,0.15
109,486,0.1
109,486,0.04
109,488,0.25
109,489,0.1
109,489,0.03
109,802,0.21
109,803,0.07
109,872,0.18
109,874,0.45
109,874,0.14
109,875,0.13
109,875,0.12
109,875,0.01
109,875,0.03
109,875,0.02
109,878,0.05
109,878,0.12
109,879,0.03
109,879,0.12
109,881,0.4
109,887,0.12
109,887,0.12
109,890,0.14
109,893,0.12
109,896,0.01
109,896,0.12
109,897,0.07
109,898,0.13
109,899,0.12
109,899,0.12
109,976,0.13
109,987,0.12
109,1006,0.12
109,1008,0.12
109,1008,0.18
109,1403,0.1
110,172,0.24
110,186,0.12
110,1230,0.06
110,1309,0.04
111,788,0.09
111,788,0.17
111,788,0.14
111,788,0.03
111,788,0.06
111,792,0.13
111,792,0.09
111,792,0.12
111,793,0.28
111,794,0.05
111,803,0.11
111,805,0.11
111,805,0.06
111,886,0.13
111,1044,0.4
111,1044,0.11
111,1105,0.12
111,1106,0.11
111,1176,0.17
111,1176,0.12
111,1186,0.26
111,1186,0.12
111,1186,0.26
111,1186,0.12
111,1189,0.04
111,1189,0.12
111,1211,0.12
112,773,0.26
112,839,0.19
112,839,0.12
112,844,0.34
112,844,0.12
112,1164,0.12
112,1177,0.21
112,1177,0.17
112,1179,0.27
112,1179,0.13
112,1180,0.13
112,1180,0.02
112,1186,0.22
112,1186,0.14
112,1187,0.17
112,1187,0.1
113,756,0.47
113,781,0.02
113,781,0.04
113,783,0.08
113,785,0.65
113,785,0.06
113,799,0.25
113,828,0.13
113,882,0.13
113,904,0.13
113,1165,0.24
113,1165,0.12
113,1365,0.06
113,1365,0.11
113,1365,0.06
113,1388,0.06
113,1388,0.12
113,1394,0.09
113,1394,0.12
114,835,0.06
114,836,0.08
114,836,0.03
114,836,0.22
114,837,0.2
114,837,0.23
114,838,0.08
114,876,0.16
114,958,0.11
114,969,0.13
114,984,0.11
114,984,0.07
114,1070,0.01
114,1070,0.05
114,1070,0.02
114,1070,0.01
114,1114,0.2
114,1114,0.12
114,1114,0.04
114,1170,0.12
115,215,0.09
115,500,0.16
115,501,0.1
115,501,0.02
115,578,0.89
115,582,0.22
115,601,0.13
115,608,0.12
115,608,0.09
115,613,0.14
115,1119,0.12
115,1120,0.13
115,1120,0.12
115,1120,0.06
115,1120,0.12
115,1141,0.28
115,1141,0.14
115,1144,0.01
115,1145,0.34
115,1145,0.29
115,1152,0.15
115,1152,0.03
115,1269,0.16
115,1331,0.04
115,1331,0.12
115,1343,0.04
115,1343,0.12
115,1391,0.12
115,1415,0.18
116,481,0.17
116,484,0.12
117,572,0.14
117,654,0.33
117,654,0.12
117,659,0.26
117,660,0.19
117,661,0.04
117,661,0.08
117,664,0.03
117,664,0.12
117,676,0.09
117,677,0.13
117,677,0.12
117,680,0.09
117,680,0.05
117,684,0.16
118,34,0.17
118,397,0.15
118,401,0.12
118,401,0.13
118,401,0.16
118,885,0.06
118,907,0.12
118,940,0.19
118,940,0.03
118,940,0.12
118,940,0.01
118,945,0.11
118,948,0.07
118,948,0.07
118,948,0.04
118,949,0.25
118,950,0.05
118,1026,0.12
118,1026,0.1
118,1026,0.14
118,1029,0.21
118,1033,0.12
118,1036,0.12
118,1036,0.13
118,1036,0.14
118,1036,0.12
118,1036,0.13
118,1037,0.16
118,1038,0.12
118,1038,0.04
118,1099,0.16
118,1099,0.25
118,1099,0.23
118,1099,0.27
118,1099,0.13
118,1100,0.38
118,1101,0.17
118,1102,0.27
118,1102,0.25
118,1110,2.75
118,1111,0.36
118,1111,0.18
118,1113,0.17
118,1149,0.03
118,1149,0.12
118,1153,0.17
118,1154,0.12
118,1161,0.12
118,1162,0.08
118,1162,0.13
118,1234,0.01
118,1252,0.15
118,1253,0.23
118,1253,0.07
118,1253,0.06
118,1254,0.16
118,1254,0.04
118,1255,0.12
118,1255,0.23
118,1256,0.03
118,1256,0.07
118,1256,0.12
118,1256,0.11
118,1257,0.14
118,1257,0.12
118,1257,0.14
118,1258,0.09
118,1259,0.14
118,1259,0.01
118,1261,0.15
118,1261,0.17
118,1261,0.01
118,1262,0.2
118,1263,0.09
118,1264,0.03
118,1273,0.1
118,1324,0.29
118,1328,0.14
118,1392,0.18
118,1393,0.16
118,1414,0.2
119,341,0.48
119,341,0.12
119,356,0.12
119,790,0.12
119,790,0.04
119,802,0.17
119,805,0.03
119,806,0.1
119,895,0.07
119,916,0.21
119,1125,0.21
119,1192,0.15
119,1224,0.17
119,1273,0.35
119,1295,0.03
119,1377,0.13
120,103,0.12
120,105,0.07
120,106,0.13
120,110,0.13
120,111,0.12
120,113,0.14
120,467,0.13
120,732,0.12
120,1192,0.21
120,1201,0.13
120,1201,0.04
121,152,0.07
121,152,0.12
121,240,0.2
121,242,0.22
121,242,0.12
121,242,0.31
121,242,0.12
121,549,0.14
121,577,0.13
121,577,0.12
121,916,0.18
121,937,0.1
121,937,0.21
121,937,0.05
121,945,0.06
121,945,0.09
121,946,0.17
121,1099,0.07
121,1099,0.12
121,1239,0.04
121,1400,0.07
121,1400,0.09
122,198,0.01
122,864,0.37
122,869,0.09
122,918,0.66
123,463,0.86
123,463,0.17
123,464,0.21
123,466,0.44
123,466,0.07
123,466,0.2
123,467,0.8
123,468,0.22
123,504,0.07
123,505,0.09
123,505,0.12
123,525,0.24
123,551,0.05
123,552,0.14
123,555,0.29
123,555,0.09
123,804,0.06
123,805,0.14
123,805,0.11
123,809,0.16
123,831,0.15
123,832,0.27
123,842,0.07
123,997,0.26
123,1020,0.09
123,1020,0.0
123,1020,0.05
123,1021,0.09
123,1078,0.15
123,1078,0.14
123,1078,0.06
123,1327,0.33
123,1327,0.11
123,1328,0.11
123,1328,0.07
123,1331,0.17
123,1333,0.06
123,1334,0.11
123,1336,0.21
123,1336,0.04
123,1410,0.04
123,1410,0.17
123,1410,0.12
123,1412,0.06
123,1413,0.02
123,1414,0.13
123,1415,0.12
123,1416,0.14
123,1421,0.17
123,1422,0.12
124,62,0.26
124,63,0.15
124,94,0.13
124,129,0.41
124,129,0.28
124,130,0.11
124,589,0.04
124,589,0.02
124,589,0.07
124,589,0.04
124,589,0.12
124,589,0.06
124,589,0.01
124,591,0.03
124,591,0.08
124,592,0.11
124,592,0.22
124,593,0.01
124,593,0.57
124,596,0.3
124,596,0.43
124,597,0.07
124,597,0.01
124,597,0.04
124,597,0.04
124,597,0.08
124,597,0.12
124,597,0.07
124,716,0.13
124,843,0.24
124,1145,0.16
124,1236,0.06
124,1237,0.01
124,1238,0.12
124,1240,0.48
124,1241,0.16
124,1260,0.07
124,1260,0.1
124,1261,0.26
124,1261,0.11
124,1262,0.09
124,1263,0.08
124,1264,0.2
124,1264,0.04
124,1264,0.06
124,1264,0.05
124,1264,0.09
124,1344,0.88
124,1360,0.27
124,1364,0.07
124,1432,0.6
125,1327,0.15
125,1376,0.12
126,21,0.13
126,881,0.07
126,881,0.12
126,881,0.03
126,882,0.04
126,883,0.13
126,883,0.07
126,912,0.15
126,1201,0.1
126,1201,0.12
126,1358,0.45
126,1358,0.12
126,1360,0.24
126,1361,0.35
126,1362,0.16
126,1362,0.09
126,1362,0.08
126,1363,0.12
126,1364,0.12
126,1364,0.1
126,1364,0.29
126,1365,0.1
126,1367,0.13
126,1368,0.2
126,1369,0.12
126,1370,0.05
126,1370,0.25
126,1372,0.11
126,1372,0.04
126,1374,0.17
126,1374,0.03
126,1429,0.25
127,17,0.18
127,18,0.2
127,19,0.03
127,21,0.04
127,21,0.12
127,22,0.02
127,23,0.26
127,24,0.09
127,24,0.1
127,24,0.05
127,24,0.08
127,25,0.2
127,26,0.21
127,28,0.02
127,28,0.2
127,28,0.14
127,46,0.1
127,47,0.01
127,47,0.1
127,48,0.11
127,50,0.12
127,50,0.17
127,155,0.18
127,156,0.18
127,1319,0.3
127,1320,0.11
127,1321,0.3
127,1321,0.2
127,1324,0.01
127,1324,0.07
127,1324,0.06
127,1325,0.14
127,1326,0.1
127,1327,0.56
127,1327,0.1
127,1327,0.17
127,1329,1.07
127,1329,0.14
127,1330,0.12
127,1331,0.25
128,52,0.15
128,84,0.14
128,85,0.12
128,85,0.15
128,86,0.12
128,86,0.19
128,115,0.09
128,115,0.12
128,150,0.14
128,547,0.25
128,547,0.09
128,548,0.65
128,548,0.26
128,655,0.24
128,655,0.08
128,656,0.3
128,764,0.18
128,787,0.07
128,787,0.06
128,1151,0.08
128,1151,0.07
128,1179,0.15
128,1200,0.1
128,1201,0.16
128,1202,0.18
128,1202,0.02
128,1230,0.14
128,1231,0.31
128,1232,0.17
128,1233,0.19
128,1233,0.18
128,1234,0.01
128,1247,0.36
128,1265,0.28
128,1265,0.13
128,1268,0.14
128,1268,0.01
128,1268,0.07
128,1313,0.13
128,1320,0.26
128,1320,0.14
128,1321,0.42
128,1321,0.05
128,1321,0.16
128,1322,0.08
128,1322,0.2
128,1323,0.08
128,1324,0.17
128,1327,0.06
128,1327,0.07
128,1332,0.07
128,1334,0.05
128,1337,0.16
128,1344,0.13
128,1344,0.07
128,1344,0.22
128,1346,0.13
128,1348,0.49
128,1348,0.15
128,1349,0.07
128,1349,0.14
128,1350,0.35
128,1350,0.06
128,1351,0.24
128,1357,0.13
128,1360,0.13
128,1363,0.11
128,1365,0.22
128,1365,0.15
128,1365,0.14
128,1367,0.13
128,1367,0.12
128,1367,0.12
128,1367,0.14
128,1379,0.14
128,1380,0.1
128,1380,0.11
128,1383,0.12
129,40,0.14
129,40,0.12
129,49,0.15
129,49,0.12
129,49,0.12
129,49,0.12
129,50,0.12
129,50,0.12
129,53,0.32
129,56,0.12
129,57,0.12
129,64,0.12
129,66,0.12
129,72,0.12
129,73,0.16
129,73,0.09
129,181,0.14
129,181,0.12
129,206,0.09
129,207,0.17
129,221,0.28
129,221,0.13
129,222,0.19
129,222,0.15
129,237,0.06
129,237,0.15
129,237,0.1
129,237,0.01
129,237,0.07
129,253,0.05
129,253,0.14
129,253,0.13
129,254,0.07
129,254,0.1
129,254,0.06
129,255,0.11
129,255,0.15
129,256,0.38
129,257,0.1
129,258,0.1
129,261,0.67
129,261,0.03
129,261,0.04
129,261,0.04
129,443,0.07
129,463,0.12
129,463,0.06
129,464,0.12
129,553,0.13
129,589,0.09
129,622,0.09
129,625,0.13
129,625,0.06
129,637,0.16
129,639,0.21
129,640,0.04
129,641,0.03
129,690,0.24
129,690,0.12
129,697,0.14
129,698,0.12
129,698,0.14
129,935,0.11
129,977,0.12
129,985,0.14
129,985,0.01
129,985,0.12
129,987,0.14
129,1190,0.12
129,1196,0.11
129,1197,0.16
129,1198,0.58
129,1199,0.23
129,1199,0.57
129,1208,0.12
129,1208,0.03
129,1234,0.15
129,1236,0.28
129,1236,0.12
129,1332,0.35
129,1333,0.17
129,1362,0.01
129,1362,0.12
130,10,0.13
130,105,0.05
130,105,0.12
130,498,0.15
130,508,0.14
130,565,0.13
130,579,0.21
130,793,0.14
130,806,0.21
130,807,0.13
130,807,0.19
130,1075,0.37
130,1078,0.21
130,1082,0.28
130,1268,0.15
130,1271,0.29
130,1271,0.12
130,1436,0.12
131,782,0.12
131,787,0.13
131,789,0.12
131,791,0.12
131,791,0.18
131,791,0.12
131,1010,0.2
131,1010,0.12
131,1020,0.14
131,1021,0.12
131,1022,0.14
131,1022,0.02
131,1022,0.12
131,1022,0.01
131,1029,0.12
131,1029,0.12
131,1030,0.1
131,1030,0.12
131,1143,0.18
131,1143,0.07
131,1143,0.04
131,1239,0.15
131,1245,0.08
131,1245,0.12
131,1249,0.12
131,1252,0.12
131,1280,0.39
131,1280,0.12
131,1285,0.08
131,1285,0.28
131,1298,0.14
131,1298,0.12
131,1298,0.14
131,1298,0.12
131,1303,0.13
131,1304,0.2
131,1304,0.24
131,1304,0.26
131,1305,0.17
131,1316,0.12
131,1316,0.08
131,1324,0.12
131,1324,0.09
131,1325,0.17
131,1325,0.12
131,1331,0.21
132,427,0.11
132,429,0.18
132,430,0.12
132,430,0.07
132,437,0.21
132,1082,0.06
132,1112,0.15
132,1113,0.46
132,1122,0.13
132,1133,0.13
132,1133,0.12
132,1185,0.37
132,1185,0.07
132,1324,0.14
132,1325,0.07
132,1325,0.23
132,1326,0.25
132,1327,0.39
132,1328,0.45
132,1328,0.11
132,1328,0.14
132,1376,0.21
133,77,0.19
133,78,0.17
133,79,0.3
133,79,0.07
133,79,0.14
133,80,0.17
133,83,0.58
133,83,0.13
133,116,0.16
133,117,0.15
133,117,0.18
133,118,0.14
133,131,0.13
133,201,0.13
133,975,0.17
133,984,0.2
133,991,0.13
133,1026,0.15
133,1133,0.16
133,1304,0.14
133,1377,0.1
133,1382,0.13
133,1387,0.12
133,1388,0.12
133,1388,0.18
133,1408,0.14
133,1420,0.14
133,1427,0.27
133,1428,0.08
133,1428,0.13
133,1428,0.07
133,1429,0.11
133,1429,0.07
133,1429,0.26
134,19,0.13
134,19,0.15
134,19,0.06
134,19,0.12
134,47,0.08
134,47,0.12
134,157,0.27
134,159,0.12
134,159,0.12
134,165,0.12
134,171,0.17
134,171,0.12
134,356,0.11
134,356,0.12
134,357,0.12
134,357,0.14
134,359,0.12
134,359,0.12
134,366,0.12
134,658,0.06
134,660,0.51
134,660,0.07
134,1205,0.1
135,158,0.11
135,556,0.2
135,557,0.37
135,557,0.19
135,564,0.06
136,116,0.36
136,117,0.06
136,117,0.12
136,552,0.46
136,555,0.05
136,555,0.07
136,557,0.54
136,557,0.13
136,560,0.17
136,561,0.2
136,562,0.08
136,563,0.18
136,563,0.02
136,563,0.11
136,564,0.3
136,564,0.07
136,564,0.08
136,567,0.08
136,568,0.08
136,568,0.11
136,569,0.62
136,570,0.23
136,570,0.33
136,571,0.36
136,1096,0.17
136,1096,0.03
136,1096,0.27
136,1096,0.07
136,1098,0.07
136,1098,0.09
136,1106,0.01
136,1113,0.22
136,1114,0.12
136,1114,0.07
136,1115,0.1
136,1115,0.09
136,1116,0.07
137,12,0.1
137,28,0.14
137,30,0.12
137,31,0.12
137,31,0.01
137,41,0.07
137,41,0.12
137,63,0.06
137,63,0.12
137,111,0.12
137,126,0.04
137,126,0.12
137,126,0.12
137,135,0.12
137,136,0.12
137,138,0.12
137,138,0.02
137,139,0.04
137,145,0.12
137,763,0.17
138,420,0.26
138,421,0.12
138,1035,0.29
138,1035,0.12
138,1036,0.07
138,1038,0.59
138,1038,0.05
138,1039,0.07
138,1076,0.09
138,1076,0.17
138,1076,0.1
138,1103,0.02
138,1103,0.18
139,23,0.46
139,24,0.11
139,39,0.17
139,41,0.04
139,57,0.21
139,58,0.24
139,148,0.03
139,585,0.09
139,586,0.18
139,586,0.04
139,642,0.52
139,644,0.11
139,644,0.03
139,644,0.12
139,733,0.13
139,746,0.12
139,751,0.03
139,751,0.12
139,759,0.1
139,759,0.12
139,760,0.14
139,765,0.12
139,765,0.12
139,939,0.19
141,898,0.16
141,899,0.11
141,900,0.55
141,900,0.12
141,1343,0.1
141,1346,0.15
141,1347,0.06
141,1348,0.41
142,983,0.12
142,983,0.11
142,984,0.1
142,985,0.51
142,986,0.14
142,1009,0.26
142,1049,0.03
142,1049,0.06
142,1082,0.05
143,311,0.23
143,312,0.25
143,313,0.07
143,1222,0.07
143,1225,0.12
143,1226,0.11
144,1116,0.0
144,1268,0.21
144,1348,0.14
144,1350,0.07
144,1350,0.33
144,1362,0.59
144,1362,0.07
145,633,0.26
145,634,0.15
145,634,0.0
145,637,0.42
145,657,0.09
145,721,0.04
145,761,0.23
145,762,0.24
145,1151,0.23
145,1151,0.57
145,1155,0.2
145,1156,0.19
145,1157,0.2
145,1158,0.25
145,1169,0.23
145,1169,0.01
145,1175,0.26
145,1200,0.04
145,1201,0.04
145,1216,1.34
145,1218,0.71
145,1250,1.55
145,1252,1.91
145,1253,1.91
145,1257,0.02
145,1277,3.9
145,1279,1.23
145,1283,1.64
145,1291,2.12
145,1291,0.13
145,1292,0.12
145,1292,0.03
145,1294,0.12
145,1295,0.02
145,1308,1.94
145,1309,0.94
145,1349,0.14
145,1353,1.84
145,1354,0.42
145,1356,0.98
145,1357,0.2
145,1357,0.03
145,1357,0.21
145,1380,0.18
145,1380,0.12
145,1380,0.16
145,1386,3.59
145,1387,0.49
145,1387,0.1
145,1392,0.84
145,1393,0.19
145,1393,0.14
145,1393,0.07
145,1393,0.03
145,1393,0.03
145,1394,0.07
145,1394,0.18
145,1394,0.13
145,1394,0.39
145,1396,0.99
145,1396,0.14
145,1397,0.12
145,1398,0.04
145,1398,0.02
145,1398,0.17
145,1407,0.19
145,1411,0.15
145,1411,0.15
145,1411,0.04
146,655,0.14
146,671,0.2
146,671,0.1
146,671,0.06
146,743,0.18
146,743,0.12
146,743,0.09
146,744,0.05
146,744,0.1
146,746,0.12
146,749,0.15
146,1240,2.33
146,1240,0.3
146,1243,1.36
146,1244,0.2
146,1315,0.13
146,1346,0.06
147,1144,0.14
147,1145,0.18
148,23,0.13
148,655,0.05
148,725,0.35
148,728,0.18
148,853,0.17
148,853,0.1
148,853,0.15
148,855,0.1
148,856,0.12
149,817,0.12
149,817,0.16
149,818,0.12
149,819,0.13
149,820,0.13
149,820,0.14
149,820,0.07
149,820,0.07
149,824,0.12
149,824,0.94
149,824,0.12
149,824,0.94
149,834,0.17
149,834,0.69
149,835,0.18
149,835,0.23
149,836,0.27
149,836,0.15
149,836,0.15
149,837,0.2
149,837,0.09
149,838,0.34
149,838,0.09
149,840,0.48
149,841,0.21
149,866,1.01
149,893,0.15
149,893,0.1
149,893,0.12
149,893,0.17
149,1227,0.04
149,1405,0.19
150,24,0.09
150,675,0.19
150,676,0.14
150,1110,0.67
150,1110,0.2
150,1111,0.16
150,1111,0.15
150,1111,0.25
150,1111,0.02
150,1112,0.1
150,1112,0.13
150,1365,0.25
150,1372,0.15
150,1372,0.12
150,1376,0.12
151,791,0.32
151,792,0.12
151,867,0.07
151,867,0.12
151,874,0.22
151,876,0.11
151,876,0.58
152,150,0.07
152,782,0.29
152,782,0.05
152,783,0.18
152,788,0.17
152,788,0.05
152,788,0.04
152,789,0.03
152,827,0.04
153,82,0.24
153,100,0.08
153,741,0.53
